good_model,bad_model,run_id,actual_score,expected_score
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r068,272.0,264.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r069,328.0,296.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r070,248.0,248.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r071,390.0,348.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r072,256.0,272.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r073,284.0,264.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r074,238.0,244.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r075,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r076,248.0,264.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r077,238.0,244.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r078,236.0,248.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r079,282.0,268.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r080,264.0,256.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r081,238.0,244.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r082,248.0,248.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r083,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r084,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r085,238.0,244.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r086,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r087,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r088,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r089,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r090,234.0,252.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r091,248.0,248.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r092,262.0,268.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r093,258.0,252.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r094,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r095,244.0,256.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r096,284.0,272.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r097,248.0,248.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r098,260.0,264.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r099,284.0,264.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r100,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r101,420.0,408.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r102,246.0,276.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r103,228.0,264.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r104,238.0,244.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r105,238.0,244.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r106,258.0,252.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r107,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r108,236.0,248.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r109,378.0,372.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r110,244.0,272.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r111,478.0,468.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r112,250.0,244.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r113,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r114,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r115,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r116,566.0,564.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r117,282.0,268.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r118,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r119,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r120,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r121,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r122,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r123,258.0,252.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r124,236.0,248.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r125,322.0,292.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r126,254.0,260.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r127,238.0,244.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r128,254.0,252.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r129,264.0,256.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r130,268.0,256.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r131,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r132,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r133,238.0,244.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r134,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r135,238.0,244.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r136,238.0,244.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r137,238.0,244.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r138,282.0,268.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r139,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r141,382.0,364.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r142,238.0,244.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r143,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r144,234.0,252.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r145,266.0,260.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r146,364.0,328.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r147,268.0,280.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r148,274.0,268.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r149,596.0,576.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r150,240.0,240.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r001,432.0,456.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r002,450.0,508.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r003,456.0,480.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r004,620.0,568.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r005,500.0,552.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r006,680.0,576.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r007,574.0,548.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r008,240.0,240.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r009,560.0,560.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r010,444.0,456.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r011,632.0,576.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r012,530.0,532.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r013,606.0,548.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r014,574.0,572.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r015,466.0,452.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r016,452.0,528.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r017,240.0,240.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r018,454.0,500.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r019,436.0,424.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r020,528.0,576.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r021,614.0,564.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r022,468.0,536.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r023,228.0,264.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r024,234.0,300.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r025,580.0,544.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r026,454.0,460.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r027,528.0,528.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r028,246.0,276.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r029,540.0,536.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r030,466.0,468.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r031,596.0,576.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r032,604.0,528.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r033,592.0,552.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r034,664.0,560.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r035,464.0,472.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r036,424.0,408.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r037,526.0,556.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r038,604.0,472.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r039,498.0,468.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r040,568.0,568.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r041,398.0,372.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r042,600.0,544.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r043,228.0,264.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r044,436.0,448.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r045,356.0,368.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r046,462.0,460.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r047,520.0,480.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r048,576.0,576.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r049,498.0,540.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r050,552.0,560.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r051,240.0,240.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r052,522.0,484.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r053,498.0,468.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r054,650.0,564.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r055,488.0,480.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r056,608.0,560.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r057,332.0,392.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r058,582.0,564.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r059,558.0,564.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r060,460.0,496.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r061,228.0,264.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r062,550.0,524.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r063,570.0,556.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r064,548.0,568.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r065,240.0,240.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r066,580.0,544.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r067,596.0,576.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r068,550.0,556.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r069,616.0,568.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r070,516.0,512.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r071,240.0,240.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r072,660.0,576.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r073,600.0,576.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r074,566.0,532.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r075,478.0,468.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r076,578.0,548.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r077,654.0,564.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r078,636.0,576.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r079,528.0,576.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r080,480.0,576.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r081,584.0,536.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r082,556.0,560.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r083,240.0,240.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r084,340.0,392.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r085,564.0,536.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r086,518.0,556.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r087,410.0,460.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r088,466.0,532.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r089,620.0,568.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r090,572.0,520.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r092,522.0,556.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r093,508.0,472.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r094,480.0,552.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r095,524.0,552.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r096,228.0,264.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r097,334.0,364.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r098,500.0,472.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r099,468.0,464.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r100,626.0,548.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r101,468.0,528.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r102,624.0,576.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r103,416.0,368.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r104,298.0,364.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r105,366.0,396.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r106,462.0,564.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r107,504.0,576.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r108,240.0,240.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r109,568.0,536.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r110,630.0,564.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r111,494.0,540.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r112,504.0,472.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r113,240.0,240.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r114,588.0,576.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r115,514.0,540.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r116,458.0,476.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r117,448.0,456.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r118,656.0,576.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r119,240.0,240.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r120,628.0,568.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r121,608.0,576.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r122,228.0,264.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r123,368.0,448.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r124,592.0,544.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r125,228.0,264.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r126,348.0,424.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r127,610.0,572.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r128,450.0,468.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r129,228.0,264.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r130,508.0,464.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r131,552.0,576.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r132,352.0,392.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r133,682.0,572.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r134,240.0,240.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r135,382.0,364.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r136,336.0,360.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r137,586.0,564.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r138,526.0,484.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r139,626.0,548.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r140,582.0,532.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r141,550.0,564.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r142,498.0,468.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r143,482.0,556.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r144,650.0,556.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r145,552.0,576.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r146,558.0,556.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r147,430.0,460.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r148,234.0,300.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r149,526.0,572.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r150,612.0,560.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r001,526.0,572.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r002,228.0,264.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r003,366.0,444.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r004,574.0,572.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r005,548.0,520.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r006,412.0,376.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r007,464.0,520.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r008,556.0,472.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r009,458.0,428.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r010,560.0,536.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r011,488.0,464.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r012,526.0,556.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r013,484.0,472.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r014,562.0,524.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r015,632.0,576.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r016,452.0,512.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r017,656.0,576.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r018,418.0,468.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r019,540.0,576.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r020,228.0,264.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r021,666.0,564.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r022,390.0,388.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r023,510.0,548.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r024,598.0,572.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r025,592.0,568.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r026,228.0,264.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r027,336.0,384.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r028,548.0,536.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r029,434.0,460.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r030,512.0,576.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r031,522.0,548.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r032,492.0,576.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r033,516.0,568.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r034,502.0,556.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r035,536.0,560.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r036,552.0,576.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r037,576.0,512.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r038,632.0,576.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r039,528.0,560.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r040,534.0,556.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r041,536.0,472.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r042,434.0,524.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r043,600.0,576.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r044,482.0,524.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r045,600.0,576.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r046,616.0,568.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r047,568.0,568.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r048,608.0,576.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r049,564.0,568.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r050,596.0,576.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r051,500.0,576.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r052,228.0,264.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r053,576.0,576.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r054,504.0,472.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r055,624.0,576.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r056,544.0,464.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r057,620.0,576.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r058,552.0,576.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r059,484.0,464.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r060,612.0,576.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r061,452.0,440.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r062,500.0,488.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r063,576.0,576.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r064,228.0,264.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r065,480.0,472.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r066,548.0,576.0
gpt-5.4,gpt-4o-mini,gpt-5.4_vs_gpt-4o-mini_r067,248.0,304.0
